right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,right_elbow_x,right_elbow_y,right_elbow_z,left_elbow_x,left_elbow_y,left_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,left_wrist_x,left_wrist_y,left_wrist_z
0.6566910147666931,0.6361142992973328,-0.13926663994789124,0.5638774037361145,0.6157612204551697,-0.7100200653076172,0.4328592121601105,0.5757551193237305,0.1636381894350052,0.36559152603149414,0.5626484751701355,-0.1634453386068344,0.6453370451927185,0.5428745746612549,0.24892055988311768,0.5672268867492676,0.4998653829097748,-0.18194247782230377,0.5207090377807617,0.44729021191596985,0.36477482318878174,0.4768315553665161,0.42764732241630554,0.22036483883857727,0.5522723197937012,0.5692899227142334,0.05332014709711075,0.4680500626564026,0.5317957997322083,-0.7272126078605652,0.5545914769172668,0.5133910775184631,0.095146544277668,0.45348599553108215,0.43690982460975647,-0.5989792346954346
0.6359454393386841,0.6409662961959839,-0.04411254823207855,0.5789293646812439,0.6160946488380432,-0.6080024242401123,0.41075798869132996,0.5972773432731628,0.1650024950504303,0.36052224040031433,0.5814288258552551,-0.1647782325744629,0.6322723031044006,0.5325149893760681,0.23842781782150269,0.563941240310669,0.5126734972000122,-0.18474169075489044,0.5194103717803955,0.4514336884021759,0.38912054896354675,0.4807729721069336,0.4314834773540497,0.1327524483203888,0.5189377665519714,0.5719794631004333,0.06468047946691513,0.47172266244888306,0.5208103060722351,-0.6186142563819885,0.5170822739601135,0.5008122324943542,-7.898062176536769e-05,0.460928350687027,0.4276319146156311,-0.4621158242225647
0.6377212405204773,0.6452466249465942,0.00252892286516726,0.5900888442993164,0.6182181239128113,-0.5746932625770569,0.401646226644516,0.6070094704627991,0.17037536203861237,0.3596153259277344,0.589159369468689,-0.17033162713050842,0.6075930595397949,0.5440496206283569,0.3213820159435272,0.5357024073600769,0.5146525502204895,-0.17277632653713226,0.5102019906044006,0.45190009474754333,0.4640505313873291,0.4841802418231964,0.43404117226600647,0.1554151326417923,0.5370836853981018,0.5662790536880493,0.11484530568122864,0.47806504368782043,0.5226467251777649,-0.6296201348304749,0.5304758548736572,0.49100208282470703,0.04921761527657509,0.4606528878211975,0.42205682396888733,-0.5433929562568665
0.6291376352310181,0.6485437154769897,0.03961821272969246,0.5872101187705994,0.6147022843360901,-0.5233675241470337,0.3960915505886078,0.6082386374473572,0.1627814918756485,0.35685762763023376,0.5905081629753113,-0.16284891963005066,0.5948365330696106,0.5397186875343323,0.30544012784957886,0.5212121605873108,0.529600977897644,-0.13317902386188507,0.5107172131538391,0.44596225023269653,0.4620920717716217,0.4875653386116028,0.4311942160129547,0.1689450740814209,0.5185997486114502,0.5674640536308289,0.1300341635942459,0.4789646863937378,0.5239705443382263,-0.5681604743003845,0.49771377444267273,0.4976347088813782,0.06848327070474625,0.4574330449104309,0.42795103788375854,-0.48531246185302734
0.6320462822914124,0.6436521410942078,0.006896242965012789,0.5860521793365479,0.6168563365936279,-0.5845774412155151,0.3968565762042999,0.6038674116134644,0.17466071248054504,0.3570588529109955,0.5910102128982544,-0.17465271055698395,0.5969200134277344,0.5375182628631592,0.2826150357723236,0.5262309908866882,0.529619574546814,-0.12967409193515778,0.5051162242889404,0.44099003076553345,0.4724542498588562,0.4831748604774475,0.4242676794528961,0.1431877762079239,0.5346459150314331,0.5635420083999634,0.09693951159715652,0.48150646686553955,0.5258880257606506,-0.6255102157592773,0.5250741243362427,0.4796719551086426,0.0005830929731018841,0.46328204870224,0.43010514974594116,-0.5397732257843018
0.6349154710769653,0.6422865986824036,0.0004121334641240537,0.587459921836853,0.6155303120613098,-0.583846390247345,0.3975445628166199,0.6024073362350464,0.17435631155967712,0.35834553837776184,0.5876226425170898,-0.1744161993265152,0.6038394570350647,0.5342044234275818,0.2643932104110718,0.5565065145492554,0.523772656917572,-0.13477379083633423,0.5062739849090576,0.44381973147392273,0.4325565993785858,0.4827693700790405,0.42611798644065857,0.10385911911725998,0.535769522190094,0.5619049668312073,0.08552928268909454,0.48488447070121765,0.5252706408500671,-0.6273908019065857,0.5147320628166199,0.4776233434677124,0.004262611735612154,0.4624285101890564,0.4325388967990875,-0.5553157329559326
0.6298083662986755,0.6427226662635803,0.017989803105592728,0.5862037539482117,0.614386796951294,-0.5867955088615417,0.3979816138744354,0.5991751551628113,0.17240610718727112,0.3597179055213928,0.585169792175293,-0.1719796061515808,0.6015451550483704,0.5338574647903442,0.27055609226226807,0.5598496794700623,0.5211408138275146,-0.13408994674682617,0.519633412361145,0.44299569725990295,0.4574660360813141,0.5088875889778137,0.42054319381713867,0.13386230170726776,0.5309169292449951,0.5594703555107117,0.06525307893753052,0.48457035422325134,0.5225365161895752,-0.6206367015838623,0.5085330009460449,0.4677329659461975,-0.011606330052018166,0.46065109968185425,0.42642247676849365,-0.5263321399688721
0.6316313147544861,0.6421259045600891,0.004643523134291172,0.5862460732460022,0.6150662899017334,-0.5735732316970825,0.4016997814178467,0.59690260887146,0.17068195343017578,0.3606901168823242,0.5826416611671448,-0.1705554723739624,0.6127554178237915,0.5363112688064575,0.24189670383930206,0.5621206760406494,0.5217069983482361,-0.14516179263591766,0.5200416445732117,0.442912220954895,0.39970409870147705,0.4953899383544922,0.42630940675735474,0.08210448175668716,0.5460997819900513,0.5536717772483826,0.06677912920713425,0.4863910675048828,0.5216093063354492,-0.6133711934089661,0.5295775532722473,0.47726473212242126,0.00530987698584795,0.46094638109207153,0.4289209544658661,-0.5597979426383972
0.6309612989425659,0.6435680389404297,0.02107054926455021,0.5905261039733887,0.6164427399635315,-0.5806117057800293,0.4017423987388611,0.5946270823478699,0.1820598542690277,0.36172518134117126,0.5791826248168945,-0.1819092333316803,0.6156138181686401,0.5381762981414795,0.2537481486797333,0.5287334322929382,0.5265293717384338,-0.18132413923740387,0.5197368860244751,0.4453100264072418,0.40241819620132446,0.4943958520889282,0.42847511172294617,0.06198657676577568,0.5452186465263367,0.5536859035491943,0.12315879017114639,0.4887998104095459,0.5196957588195801,-0.6302653551101685,0.5357004404067993,0.4772687256336212,0.09580390900373459,0.46057888865470886,0.4232100546360016,-0.5878486633300781
0.6301330924034119,0.6423426270484924,0.0016970286378636956,0.5890796184539795,0.614329993724823,-0.6235340237617493,0.40284809470176697,0.5920831561088562,0.1891000121831894,0.36418119072914124,0.5768659114837646,-0.18898405134677887,0.6206026673316956,0.5359945893287659,0.23725052177906036,0.5595417022705078,0.5217829942703247,-0.1971990019083023,0.5205184817314148,0.44386500120162964,0.41277015209198,0.49377793073654175,0.4243367314338684,0.057720739394426346,0.5388371348381042,0.553056001663208,0.12154646962881088,0.48819252848625183,0.5190368890762329,-0.6596802473068237,0.5227475166320801,0.4710431694984436,0.05214444547891617,0.46047767996788025,0.4249161183834076,-0.604254961013794
